x_cm,y_cm,z_cm,kineticEnergy_GeV
-15.8784,-0.0364,349.9000,4.2259
-15.3676,-0.8755,349.9000,4.2200
-14.0804,-0.9976,349.9000,4.2224
-18.1516,-3.7148,349.9000,4.2215
-14.5298,0.0065,349.9000,4.2213
-14.7183,-0.0127,349.9000,4.2237
-13.5918,-0.6264,349.9000,4.2207
-15.6702,0.6914,349.9000,4.2210
-16.3379,0.1039,349.9000,4.2207
-15.6347,0.9424,349.9000,4.2191
-16.5617,-0.4069,349.9000,4.2264
-13.9952,1.3002,349.9000,4.2243
-15.1018,-0.0135,349.9000,4.2110
-12.9484,-0.0461,349.9000,4.2113
-13.8704,0.4438,349.9000,4.2221
-15.4703,-1.1535,349.9000,4.2241
-13.1340,-1.4736,349.9000,4.2252
-13.8039,-0.4897,349.9000,4.2222
-15.3254,0.0259,349.9000,4.2244
-15.4205,-1.2299,349.9000,4.2212
-16.6149,0.0471,349.9000,4.2236
-16.2033,0.2087,349.9000,4.2233
-16.0584,-0.4870,349.9000,4.2249
-14.3043,-2.8139,349.9000,4.2214
-15.2816,-1.1382,349.9000,4.2181
-13.3829,0.7323,349.9000,4.2254
-13.6681,0.8449,349.9000,4.2248
-14.1220,-2.5331,349.9000,4.2222
-14.6528,-0.6357,349.9000,4.2246
-16.5135,-0.1837,349.9000,4.2202
-14.2020,-0.0143,349.9000,4.2242
-13.4775,-1.1578,349.9000,4.2177
-13.4961,-0.1386,349.9000,4.2221
-13.8416,-0.4116,349.9000,4.2198
-14.5895,-0.1799,349.9000,4.2254
-15.7823,0.0025,349.9000,4.2246
-14.6894,0.7723,349.9000,4.2162
-12.6781,-0.3837,349.9000,4.2246
-13.8330,-1.1284,349.9000,4.2231
-16.0007,-0.4040,349.9000,4.2233
-15.7765,-0.6388,349.9000,4.2243
-13.5879,-0.6612,349.9000,4.2265
-13.8682,1.3609,349.9000,4.2170
-14.2021,3.1739,349.9000,4.2196
-16.1824,0.6166,349.9000,4.2252
-14.3401,-0.5094,349.9000,4.2225
-14.0550,0.6446,349.9000,4.2245
-15.8559,0.5599,349.9000,4.2254
-16.2167,-0.8650,349.9000,4.2257
-15.7995,-1.9019,349.9000,4.2265
-15.7082,-1.3763,349.9000,4.2253
-16.4829,1.8944,349.9000,4.2221
-14.5111,0.4392,349.9000,4.2220
-15.2461,1.2610,349.9000,4.2226
-14.7437,-0.6806,349.9000,4.2251
-15.6569,-0.4783,349.9000,4.2232
-16.3962,-0.0865,349.9000,4.2173
-15.8458,0.7847,349.9000,4.2243
-15.1273,-1.6790,349.9000,4.2256
-16.1029,-0.8375,349.9000,4.2181
-14.0192,-0.6287,349.9000,4.2228
-15.2838,-0.5607,349.9000,4.2263
-14.3360,-0.9676,349.9000,4.2232
-16.0484,1.7108,349.9000,4.2204
-2.8275,-8.9011,349.9000,4.2148
-16.8575,1.4836,349.9000,4.2271
-16.0538,0.5592,349.9000,4.2231
-14.3832,0.0710,349.9000,4.2239
-13.4252,-0.3690,349.9000,4.2234
-15.7865,-0.1214,349.9000,4.2208
-15.3491,2.9337,349.9000,4.2224
-15.0983,0.0119,349.9000,4.2265
-13.6333,-0.3380,349.9000,4.2179
-13.1859,0.5382,349.9000,4.2243
-14.4270,-1.7714,349.9000,4.2181
-14.1074,-0.5884,349.9000,4.2256
-12.9317,0.4915,349.9000,4.2231
-16.0486,1.1041,349.9000,4.2261
-16.1572,-0.5541,349.9000,4.2233
-14.2673,-0.0021,349.9000,4.2211
-15.9143,-0.4313,349.9000,4.2178
-15.3043,0.7465,349.9000,4.2231
-15.1170,-0.0534,349.9000,4.2191
-13.6041,-0.9455,349.9000,4.2230
-15.6534,0.6038,349.9000,4.2243
-15.3089,0.6299,349.9000,4.2238
-14.8778,0.2079,349.9000,4.2217
-13.4137,0.6309,349.9000,4.2247
-14.6670,-0.6687,349.9000,4.2128
-14.4659,0.7737,349.9000,4.2256
-13.9653,1.6220,349.9000,4.2100
-15.3816,-2.8607,349.9000,4.2261
-14.8657,1.4614,349.9000,4.2164
-14.4796,-1.5302,349.9000,4.2244
-16.1126,0.8453,349.9000,4.2216
-14.2509,-1.1505,349.9000,4.2194
-15.6544,-0.2925,349.9000,4.2173
-14.0331,-2.7248,349.9000,4.2195
-15.8379,-1.0039,349.9000,4.2253
-14.3265,-1.1792,349.9000,4.2253
-14.9236,0.8731,349.9000,4.2244
-15.8814,-1.3747,349.9000,4.2187
-15.0006,-0.8439,349.9000,4.2216
-16.7278,5.6889,349.9000,4.1880
-22.0264,1.5557,349.9000,4.2246
-16.6049,0.9156,349.9000,4.2217
-15.9524,-1.4856,349.9000,4.2204
-15.4738,0.6135,349.9000,4.2236
-15.4358,0.7271,349.9000,4.2187
-13.7072,1.3385,349.9000,4.2261
-13.4356,0.1517,349.9000,4.2245
-14.6259,-1.6267,349.9000,4.2246
-13.8352,-0.0642,349.9000,4.2142
-14.1963,0.4775,349.9000,4.2207
-15.0443,0.4562,349.9000,4.2208
-14.8667,0.1772,349.9000,4.2257
-13.4895,-0.5535,349.9000,4.2236
-14.1825,-0.0920,349.9000,4.2228
-16.1047,1.5867,349.9000,4.2238
-17.3610,0.2182,349.9000,4.2243
-15.1973,1.4061,349.9000,4.2225
-14.0973,0.9015,349.9000,4.2231
-13.3718,-1.7426,349.9000,4.2245
-15.4458,-1.9438,349.9000,4.2214
-15.0110,0.3401,349.9000,4.2184
-14.6613,-1.3336,349.9000,4.2236
-13.9518,-1.0400,349.9000,4.2236
-15.3233,0.7081,349.9000,4.2256
-15.2382,0.3186,349.9000,4.2029
-15.8315,0.6102,349.9000,4.2229
-14.0817,-0.0250,349.9000,4.2218
-14.8421,0.4703,349.9000,4.2218
-12.4301,-0.1629,349.9000,4.2084
-14.0203,-0.0125,349.9000,4.2233
-14.1625,-1.7047,349.9000,4.2232
-12.4633,1.1705,349.9000,4.2241
-15.1469,-0.6132,349.9000,4.2144
-15.0009,0.4377,349.9000,4.2200
-14.6507,-0.6076,349.9000,4.2196
-15.4631,1.5207,349.9000,4.2247
-14.7830,-0.9140,349.9000,4.2190
-14.6263,0.0394,349.9000,4.2243
-15.7422,0.7645,349.9000,4.2233
-15.0693,0.0057,349.9000,4.2255
-14.5454,1.1606,349.9000,4.2220
-17.7456,-1.7138,349.9000,4.2249
-10.5373,2.2998,349.9000,4.2247
-15.1387,-0.6436,349.9000,4.2183
-14.5417,0.2214,349.9000,4.2218
-10.4907,6.7483,349.9000,4.2220
-14.7134,-1.3767,349.9000,4.2254
-15.1691,-0.3197,349.9000,4.2241
-15.4158,-0.2372,349.9000,4.2258
-14.5875,-0.1938,349.9000,4.2242
-11.9427,-1.4623,349.9000,4.2158
-15.9477,-1.5324,349.9000,4.2219
-15.5548,-2.1033,349.9000,4.2237
-14.5371,0.5110,349.9000,4.2247
-14.1109,0.1511,349.9000,4.2161
-14.3624,0.6599,349.9000,4.2184
-14.3508,-1.0296,349.9000,4.2245
-15.8017,0.6502,349.9000,4.2250
-13.9669,0.2211,349.9000,4.2223
-14.3460,-0.7531,349.9000,4.2232
-14.8044,-1.2369,349.9000,4.2261
-14.5197,0.2183,349.9000,4.2235
-14.9318,0.8503,349.9000,4.2254
-14.8453,-0.5802,349.9000,4.2167
-13.5549,1.7566,349.9000,4.2216
-13.4276,1.6647,349.9000,4.2231
-16.0433,1.1225,349.9000,4.2221
-14.7883,0.3752,349.9000,4.2224
-16.7788,-0.2616,349.9000,4.2231
-15.2744,-1.5259,349.9000,4.2256
-14.9529,-0.9405,349.9000,4.2240
-16.2382,-0.3166,349.9000,4.2153
-14.2462,-0.6462,349.9000,4.2219
-15.5527,-2.4052,349.9000,4.2225
-14.6521,1.4354,349.9000,4.2226
-15.0574,0.4418,349.9000,4.2201
-15.3874,-0.5758,349.9000,4.2193
-14.7417,-1.7109,349.9000,4.2246
-15.6578,0.1534,349.9000,4.2254
-13.5333,-0.4128,349.9000,4.2265
-15.4974,0.7110,349.9000,4.2259
-15.5813,1.5619,349.9000,4.2238
-14.4764,-0.3385,349.9000,4.2236
-16.6757,0.1668,349.9000,4.2235
-15.4285,0.3359,349.9000,4.2259
-16.0703,-0.0247,349.9000,4.2257
-13.2445,-0.5586,349.9000,4.2257
-14.8127,1.2876,349.9000,4.2195
-15.5268,-1.3193,349.9000,4.2249
-14.3076,0.9811,349.9000,4.2263
-13.2475,0.5362,349.9000,4.2231
-17.5581,0.3786,349.9000,4.2232
-14.1342,-0.9632,349.9000,4.2243
-13.1865,0.4485,349.9000,4.2155
-13.6967,0.8381,349.9000,4.2204
-14.9909,-0.1712,349.9000,4.2265
-14.0730,-0.1184,349.9000,4.2263
-13.9915,-0.7609,349.9000,4.2166
-14.6337,0.3827,349.9000,4.2218
-15.4186,-0.4271,349.9000,4.2217
-14.4163,1.5877,349.9000,4.2260
-13.0950,-0.1535,349.9000,4.2215
-15.3700,1.0568,349.9000,4.2225
-14.4495,0.1830,349.9000,4.2246
-16.0609,-0.0272,349.9000,4.2211
-13.8077,0.9031,349.9000,4.2230
-13.6366,1.3166,349.9000,4.2246
-13.8678,-0.1326,349.9000,4.2263
-13.5169,0.9363,349.9000,4.2221
-13.4605,-0.9688,349.9000,4.2239
-14.6897,1.4720,349.9000,4.2260
-14.2621,-2.3019,349.9000,4.2232
-14.6607,0.5294,349.9000,4.2209
-12.8499,1.2436,349.9000,4.2212
-14.3560,-1.3139,349.9000,4.2210
-13.6598,0.5682,349.9000,4.2264
-14.2936,0.2949,349.9000,4.2215
-13.8298,0.4999,349.9000,4.2260
-15.7986,1.1379,349.9000,4.2266
-14.7878,0.3255,349.9000,4.2213
-15.4646,-0.0517,349.9000,4.2212
-15.2905,0.4420,349.9000,4.2251
-13.8381,-0.0149,349.9000,4.2235
-15.0610,2.5593,349.9000,4.2256
-14.8929,-1.1329,349.9000,4.2246
-16.0903,-0.2094,349.9000,4.2227
-12.5091,-1.3261,349.9000,4.2211
-12.9268,-0.1752,349.9000,4.2240
-19.3179,1.1777,349.9000,4.2236
-14.4880,-2.1355,349.9000,4.2236
-15.9654,0.5942,349.9000,4.2250
-15.1959,-0.7943,349.9000,4.2252
-15.8842,0.9378,349.9000,4.2209
-15.8012,-0.6976,349.9000,4.2243
-15.8015,-0.7122,349.9000,4.2252
-17.4808,-1.8146,349.9000,4.2233
-14.9056,0.6948,349.9000,4.2230
-15.9466,0.5344,349.9000,4.2168
-14.6302,0.9582,349.9000,4.2240
-14.9765,1.1696,349.9000,4.2227
-14.6496,-0.7702,349.9000,4.2227
-14.6241,1.7077,349.9000,4.2240
-16.3855,0.1001,349.9000,4.2219
-14.5168,0.6025,349.9000,4.2244
-14.0400,1.3932,349.9000,4.2250
-14.8421,-0.4132,349.9000,4.2272
-15.4053,-0.8312,349.9000,4.2228
-15.1346,-0.3249,349.9000,4.2233
-14.3441,0.1106,349.9000,4.2226
-15.2202,-0.7919,349.9000,4.2256
-13.0527,-1.1301,349.9000,4.2227
-14.1904,-0.1941,349.9000,4.2256
-14.9957,-1.5183,349.9000,4.2244
-15.7621,-0.6169,349.9000,4.2250
-15.7415,0.3249,349.9000,4.2246
-14.7586,-1.1141,349.9000,4.2218
-13.3980,-0.0877,349.9000,4.2181
-15.2832,-2.1483,349.9000,4.2212
-14.5542,0.3256,349.9000,4.2134
-14.1574,-0.5080,349.9000,4.2173
-17.3580,0.3134,349.9000,4.2238
-17.5637,0.1801,349.9000,4.2207
-12.9686,0.2527,349.9000,4.2215
-15.3694,0.8983,349.9000,4.2208
-15.4124,-2.2861,349.9000,4.2171
-13.7756,-2.0161,349.9000,4.2237
-15.1027,-0.8668,349.9000,4.2235
-14.2322,0.6294,349.9000,4.2262
-12.9159,0.0691,349.9000,4.2244
-14.0338,-0.7601,349.9000,4.2235
-15.0695,1.2930,349.9000,4.2254
-14.6784,-0.5909,349.9000,4.2242
-15.6025,-1.2609,349.9000,4.2264
-14.9401,-0.6269,349.9000,4.2065
-16.9940,1.4627,349.9000,4.2233
-15.4064,-0.3198,349.9000,4.2196
-13.8266,0.7173,349.9000,4.2194
-15.2923,4.3728,349.9000,4.2218
-12.6137,0.0963,349.9000,4.2176
-16.0900,-0.2709,349.9000,4.2179
-15.7386,-0.9945,349.9000,4.2215
-15.9336,-1.9046,349.9000,4.2240
-14.7987,0.2510,349.9000,4.2229
-14.4197,1.0529,349.9000,4.2160
-16.4315,-0.7792,349.9000,4.2213
-13.9178,0.9728,349.9000,4.2062
-14.6508,-0.8846,349.9000,4.2229
-15.3571,0.0952,349.9000,4.2249
-13.6202,0.5345,349.9000,4.2240
-13.8577,0.5218,349.9000,4.2036
-12.7475,-1.1802,349.9000,4.2193
-14.4545,0.7554,349.9000,4.2176
-12.9535,-0.6493,349.9000,4.2259
-17.7195,1.0244,349.9000,4.2241
-15.0906,0.1638,349.9000,4.2253
-13.8404,-0.8782,349.9000,4.2236
-8.2775,-0.5426,349.9000,4.2172
-15.5418,-1.3586,349.9000,4.2268
-13.7768,-0.2474,349.9000,4.2189
-11.6747,-0.9220,349.9000,4.2245
-14.9954,-0.1860,349.9000,4.2259
-15.3839,0.8513,349.9000,4.2252
-15.7937,0.8079,349.9000,4.2240
-13.1271,1.0240,349.9000,4.2243
-19.3931,0.3291,349.9000,4.2177
-15.5348,-0.4241,349.9000,4.2246
-15.3626,0.6690,349.9000,4.2260
-14.2890,0.5434,349.9000,4.2222
-15.7464,-0.6864,349.9000,4.2218
-12.6099,-0.5590,349.9000,4.2239
-13.8829,0.6956,349.9000,4.2224
-14.4885,0.8179,349.9000,4.2246
-19.4079,-0.4719,349.9000,4.2221
-14.4856,0.0839,349.9000,4.2241
-16.0300,-0.4776,349.9000,4.2271
-14.1502,1.5000,349.9000,4.2258
-15.5666,-0.4086,349.9000,4.2245
-15.0593,-0.5950,349.9000,4.2101
-13.3367,-0.1584,349.9000,4.2219
-15.1529,-0.4291,349.9000,4.2205
-15.5142,-0.6212,349.9000,4.2182
-14.1043,-0.2575,349.9000,4.2253
-15.4705,0.2776,349.9000,4.2221
-15.0070,-1.5872,349.9000,4.2227
-14.4430,-0.6074,349.9000,4.2235
-15.1474,1.2448,349.9000,4.2227
-14.6891,-1.1576,349.9000,4.2257
-16.4393,-1.3836,349.9000,4.2073
-12.9389,4.7711,349.9000,4.2203
-13.5543,0.5620,349.9000,4.2260
-16.9994,1.8365,349.9000,4.2227
-16.2416,-1.2860,349.9000,4.2228
-14.6651,-1.5277,349.9000,4.2255
-13.7142,0.4932,349.9000,4.2264
-13.8747,-1.2202,349.9000,4.2252
-13.7086,-0.9906,349.9000,4.2244
-15.1999,-1.3603,349.9000,4.2240
-15.1799,-0.6684,349.9000,4.2249
-13.2481,-0.9298,349.9000,4.2254
-14.7619,0.1077,349.9000,4.2257
-15.2030,-0.4684,349.9000,4.2240
-13.5741,0.1453,349.9000,4.2245
-14.4839,0.0306,349.9000,4.2236
-14.9473,-2.1627,349.9000,4.2261
-15.7386,-0.1417,349.9000,4.2213
-14.3839,-0.7024,349.9000,4.2231
-14.1467,0.5725,349.9000,4.2170
-14.1492,-0.8538,349.9000,4.2082
-15.0593,-0.0694,349.9000,4.2205
-13.4137,1.3534,349.9000,4.2165
-14.1218,-2.2927,349.9000,4.2215
-12.4608,-0.8193,349.9000,4.2241
-17.3737,-0.5626,349.9000,4.2248
-15.1668,-0.2784,349.9000,4.2145
-14.9309,-0.9641,349.9000,4.2182
-15.2465,-0.5782,349.9000,4.2013
-15.3239,-1.2572,349.9000,4.2181
-14.0968,1.1466,349.9000,4.2227
-15.0141,1.5204,349.9000,4.2226
-16.3266,0.7879,349.9000,4.2232
-14.5976,0.3856,349.9000,4.2259
-15.2889,1.3551,349.9000,4.2223
-16.7059,1.2762,349.9000,4.2252
-12.6480,1.1480,349.9000,4.2251
-14.2106,-0.9678,349.9000,4.2212
-14.8438,0.1659,349.9000,4.2100
-13.7133,2.0535,349.9000,4.2245
-14.1808,1.1730,349.9000,4.2261
-15.3556,0.4638,349.9000,4.2220
-14.1927,-0.4287,349.9000,4.2233
-14.1684,-0.5812,349.9000,4.2246
-12.4460,0.7558,349.9000,4.2229
-13.3694,0.3984,349.9000,4.2200
-14.9025,0.0484,349.9000,4.2258
-13.6984,0.7639,349.9000,4.2228
-13.7288,-0.2181,349.9000,4.2231
-14.9979,-1.2227,349.9000,4.2192
-15.7871,0.8257,349.9000,4.2222
-11.3641,-1.6618,349.9000,4.2207
-16.2060,2.3857,349.9000,4.2232
-14.3275,1.1881,349.9000,4.2239
-14.7356,-0.6204,349.9000,4.2253
-14.1952,-1.4443,349.9000,4.2223
-16.4037,0.5365,349.9000,4.2256
-15.2392,-0.7213,349.9000,4.2244
-15.0828,-0.0923,349.9000,4.1898
-12.8759,-0.7301,349.9000,4.2231
-13.4015,0.5752,349.9000,4.2256
-14.4390,-1.1717,349.9000,4.2218
-15.1794,0.0140,349.9000,4.2256
-13.0419,1.9551,349.9000,4.2248
-15.7269,0.1553,349.9000,4.2179
-14.7432,0.2726,349.9000,4.2264
-15.0746,0.4355,349.9000,4.2252
-12.7293,-0.1536,349.9000,4.2232
-14.8474,-1.3150,349.9000,4.2261
-14.0919,-0.7158,349.9000,4.2244
-14.6179,-0.9420,349.9000,4.2265
-16.1492,0.9764,349.9000,4.2245
-9.7342,-2.3207,349.9000,4.2244
-16.1677,-1.2098,349.9000,4.2216
-14.6193,0.1078,349.9000,4.2268
-13.5093,1.3483,349.9000,4.2167
-13.7670,-0.8110,349.9000,4.2246
-13.3645,0.7491,349.9000,4.2160
-14.6953,-0.2925,349.9000,4.2248
-16.6870,1.4781,349.9000,4.2252
-16.4970,-0.4070,349.9000,4.2211
-15.2930,0.2672,349.9000,4.2211
-13.1504,0.2553,349.9000,4.2070
-15.0752,0.0907,349.9000,4.2244
-12.1992,1.5052,349.9000,4.2244
-14.7631,0.2322,349.9000,4.2243
-14.0961,0.2136,349.9000,4.2234
-15.9420,-0.4557,349.9000,4.2225
-12.7804,-1.5628,349.9000,4.2182
-13.6712,0.0738,349.9000,4.2259
-13.6274,4.8492,349.9000,4.2231
-16.1146,2.2251,349.9000,4.2171
-14.9096,0.4314,349.9000,4.2259
-15.7599,-1.2398,349.9000,4.2248
-12.4883,-1.7285,349.9000,4.2255
-13.3669,-1.3365,349.9000,4.2248
-16.2320,0.4703,349.9000,4.2223
-15.2856,-0.7901,349.9000,4.2228
-13.9802,1.9289,349.9000,4.2215
-14.1051,0.5870,349.9000,4.2260
-16.3446,-0.0195,349.9000,4.2250
-14.7367,-1.0688,349.9000,4.2245
-15.3567,-1.0543,349.9000,4.2240
-13.0122,-0.9707,349.9000,4.2195
-15.8575,0.0394,349.9000,4.2241
-9.9366,-7.0331,349.9000,4.2219
-15.5515,0.6408,349.9000,4.2235
-15.3092,0.8095,349.9000,4.2165
-12.8014,1.4427,349.9000,4.2256
-16.6643,-0.1293,349.9000,4.2210
-15.9216,0.0136,349.9000,4.2254
-16.0989,-0.6406,349.9000,4.2231
-13.6979,0.4851,349.9000,4.2216
-14.2782,-0.5587,349.9000,4.2268
-12.7804,-1.0690,349.9000,4.2247
-13.0578,4.2420,349.9000,4.2246
-14.7976,0.6580,349.9000,4.2209
-14.9277,-1.1417,349.9000,4.2258
-15.7266,-0.2948,349.9000,4.2209
-14.4011,-0.3520,349.9000,4.2209
-13.9326,1.1067,349.9000,4.2263
-14.3014,-1.4388,349.9000,4.2131
-16.3685,0.5842,349.9000,4.2265
-15.6402,0.7993,349.9000,4.2228
-15.0091,-0.1749,349.9000,4.2228
-14.9443,-1.7657,349.9000,4.2233
-14.9049,-0.4211,349.9000,4.2240
-12.9369,-1.0894,349.9000,4.2249
-14.0097,0.2418,349.9000,4.2243
-16.1062,0.8005,349.9000,4.2209
-16.1487,-0.4756,349.9000,4.2179
-12.9174,1.4016,349.9000,4.2246
-14.7148,-1.0200,349.9000,4.2263
-12.5686,-3.4234,349.9000,4.2234
-13.8350,-4.5468,349.9000,4.2178
-15.4738,1.5252,349.9000,4.2255
-13.4758,-0.9568,349.9000,4.2155
-15.8799,1.2353,349.9000,4.2249
-16.0446,0.4808,349.9000,4.2249
-14.9815,0.0920,349.9000,4.2138
-16.6879,0.4427,349.9000,4.2248
-15.6058,1.2780,349.9000,4.2207
-15.1225,0.5472,349.9000,4.2259
-14.2729,-0.7500,349.9000,4.2238
-14.4851,-0.5078,349.9000,4.2208
-15.3999,0.3904,349.9000,4.2249
-14.0830,-1.1892,349.9000,4.2234
-15.1146,1.1878,349.9000,4.2201
-17.5086,-1.5724,349.9000,4.2171
-12.6311,3.1851,349.9000,4.2207
-16.2361,-1.0246,349.9000,4.2196
-16.2774,1.0102,349.9000,4.2091
-14.7112,1.6855,349.9000,4.2238
-14.5030,-0.7543,349.9000,4.2207
-16.6873,1.1727,349.9000,4.2213
-16.5743,-0.8036,349.9000,4.2215
-16.9040,0.4956,349.9000,4.2179
-13.3841,0.2065,349.9000,4.2244
-13.6240,-1.1183,349.9000,4.2222
-12.7867,0.7227,349.9000,4.2234
-14.4191,3.0786,349.9000,4.2255
-15.0471,-0.9314,349.9000,4.2204
-15.6260,-0.1646,349.9000,4.2237
-15.1714,-0.3684,349.9000,4.2212
-12.4714,-1.1632,349.9000,4.2214
-16.1427,0.4664,349.9000,4.2160
-15.3012,0.0786,349.9000,4.2228
-13.8132,-0.8381,349.9000,4.2239
-14.6180,-0.9463,349.9000,4.2196
-13.3458,0.5423,349.9000,4.2255
-14.1214,1.6874,349.9000,4.2256
-12.6493,-0.0873,349.9000,4.2172
-16.1699,0.9714,349.9000,4.2252
-16.6536,0.4890,349.9000,4.2253
-14.2758,2.9321,349.9000,4.2212
-15.7580,-0.2676,349.9000,4.2178
-14.3027,-0.4895,349.9000,4.2216
-14.2151,0.2846,349.9000,4.2244
-15.3452,-0.7181,349.9000,4.2247
-14.8845,-0.5227,349.9000,4.2223
-13.3729,0.1516,349.9000,4.2224
-16.6653,3.0609,349.9000,4.2209
-13.2291,2.2424,349.9000,4.2024
-15.3478,1.4178,349.9000,4.2160
-14.4347,-0.7599,349.9000,4.2169
-14.8295,0.1470,349.9000,4.2215
-14.6449,-1.3695,349.9000,4.2196
-15.3111,2.5244,349.9000,4.2239
-14.1243,0.3526,349.9000,4.2260
-15.8031,2.3427,349.9000,4.2148
-14.6475,-0.2909,349.9000,4.2172
-13.1893,-1.2602,349.9000,4.2216
-14.4205,-2.3747,349.9000,4.2236
-16.1637,-0.1285,349.9000,4.2167
-17.0657,-2.3568,349.9000,4.2220
-13.8502,0.0340,349.9000,4.2225
-16.8830,-0.2865,349.9000,4.2170
-13.8557,-1.2085,349.9000,4.2207
-29.0124,-3.4607,349.9000,4.2081
-14.5945,-0.1590,349.9000,4.2207
-14.3410,-1.8748,349.9000,4.2243
-16.7497,-0.9278,349.9000,4.2131
-17.1545,-5.1250,349.9000,4.2190
-14.9526,-0.6204,349.9000,4.2263
-14.1746,0.0558,349.9000,4.2192
-15.3157,-0.1018,349.9000,4.2255
-14.5829,1.3237,349.9000,4.2260
-15.8002,-1.9980,349.9000,4.2249
-15.6519,-0.2779,349.9000,4.2218
-15.5049,0.5010,349.9000,4.2256
-13.7673,1.4527,349.9000,4.2173
-15.7945,-1.3144,349.9000,4.2221
-14.4343,-1.4233,349.9000,4.2226
-14.0772,-0.8205,349.9000,4.2244
-15.2293,-0.2344,349.9000,4.2264
-13.7323,-0.3841,349.9000,4.2265
-12.3770,0.5912,349.9000,4.2195
-17.0884,-0.0451,349.9000,4.2248
-16.5252,-0.1644,349.9000,4.2252
-14.1895,-0.1049,349.9000,4.2245
-16.2996,0.9495,349.9000,4.2259
-12.9866,1.1559,349.9000,4.2239
-14.5296,-2.6504,349.9000,4.2198
-15.3519,-1.1273,349.9000,4.2254
-15.2866,-0.8961,349.9000,4.2255
-12.4060,2.2802,349.9000,4.2238
-16.6441,-0.8000,349.9000,4.2180
-15.2324,0.2878,349.9000,4.2239
-14.1091,0.1591,349.9000,4.2235
-17.2391,0.6054,349.9000,4.2229
-13.7788,0.1604,349.9000,4.2255
-14.5077,-1.4351,349.9000,4.2247
-15.5725,0.1163,349.9000,4.2176
-16.3826,1.6031,349.9000,4.2253
-14.2891,-1.3067,349.9000,4.2224
-15.5766,0.3566,349.9000,4.2236
-15.2819,-0.0741,349.9000,4.2227
-15.8534,-1.0354,349.9000,4.2266
-13.8231,1.8353,349.9000,4.2224
-15.2267,-0.2128,349.9000,4.2201
-16.0871,-0.2258,349.9000,4.2260
-15.7132,-0.9625,349.9000,4.2230
-10.4067,0.2504,349.9000,4.2241
-13.6347,1.7324,349.9000,4.2251
-13.9517,-0.7987,349.9000,4.2261
-15.1808,-0.3236,349.9000,4.2220
-14.5417,1.1183,349.9000,4.2208
-14.7275,-0.1262,349.9000,4.2248
-14.8251,-1.0699,349.9000,4.2234
-14.6112,1.7677,349.9000,4.2267
-17.3030,-0.8745,349.9000,4.2253
-14.9531,0.2279,349.9000,4.2230
-15.0916,1.5008,349.9000,4.2110
-13.3317,-0.9094,349.9000,4.2247
-14.9952,0.4424,349.9000,4.2218
-13.9378,-0.1125,349.9000,4.2251
-14.1146,0.9148,349.9000,4.2226
-15.2967,0.2941,349.9000,4.2241
-14.8108,-0.2078,349.9000,4.2240
-12.6346,0.6438,349.9000,4.2179
-13.6381,-1.0770,349.9000,4.2205
-14.1911,0.3639,349.9000,4.2238
-15.2169,0.8654,349.9000,4.2228
-16.6723,0.7627,349.9000,4.2235
-16.0499,-1.3992,349.9000,4.2236
-14.8766,-0.0283,349.9000,4.2254
-16.5768,0.9880,349.9000,4.2244
-14.8251,2.3410,349.9000,4.2229
-14.2375,-0.2181,349.9000,4.2219
-13.0906,0.5180,349.9000,4.2242
-14.0324,-0.0167,349.9000,4.2229
-13.9689,1.4055,349.9000,4.2163
-12.3744,-0.9717,349.9000,4.2253
-16.0294,0.9250,349.9000,4.2198
-16.1663,-0.3152,349.9000,4.2229
-14.7048,0.4715,349.9000,4.2230
-13.3666,-0.0939,349.9000,4.2256
-15.7691,-0.3572,349.9000,4.2223
-13.9222,0.0304,349.9000,4.2228
-16.5497,-2.4669,349.9000,4.2250
-14.5950,-0.9771,349.9000,4.2259
-15.2499,-0.3281,349.9000,4.2127
-15.0529,0.6310,349.9000,4.2195
-14.7524,-0.4215,349.9000,4.2252
-14.3393,-1.1397,349.9000,4.2240
-14.6033,-1.8066,349.9000,4.2237
-14.2334,0.6131,349.9000,4.2242
-14.7311,1.4629,349.9000,4.2240
-14.8308,-0.3456,349.9000,4.2243
-15.7186,-0.0185,349.9000,4.2241
-14.1331,-0.1341,349.9000,4.2169
-14.3310,-0.9915,349.9000,4.2243
-14.1111,0.2497,349.9000,4.2252
-12.3936,-0.3216,349.9000,4.2207
-15.8557,0.5118,349.9000,4.2257
-15.1882,-0.8832,349.9000,4.2236
-15.8829,-1.5324,349.9000,4.2246
-13.7675,0.2806,349.9000,4.2225
-16.3107,0.1079,349.9000,4.2239
-14.2320,0.1709,349.9000,4.2231
-15.0939,0.9473,349.9000,4.2251
-16.1289,-3.3730,349.9000,4.2260
-15.2159,0.7879,349.9000,4.2066
-14.5201,1.2410,349.9000,4.2241
-13.4073,1.0165,349.9000,4.2217
-14.5241,1.2110,349.9000,4.2257
-15.4454,0.9489,349.9000,4.2247
-16.3172,-1.2100,349.9000,4.2219
-13.5873,0.0209,349.9000,4.2241
-14.3622,-0.0157,349.9000,4.2211
-13.8915,-0.5894,349.9000,4.2246
-14.5425,-0.1229,349.9000,4.2245
-14.3228,-0.5560,349.9000,4.2235
-15.6994,-0.2769,349.9000,4.2234
-15.2589,-1.0070,349.9000,4.2247
-14.9189,0.6004,349.9000,4.2254
-14.9405,0.5868,349.9000,4.2202
-14.7963,-0.8742,349.9000,4.2225
