x_cm,y_cm,z_cm,kineticEnergy_GeV
-9.8005,-6.9866,349.9000,4.1977
-12.6524,0.5075,349.9000,4.2026
-15.4530,0.6907,349.9000,4.2056
-14.4628,2.6121,349.9000,4.1998
-12.9494,1.8743,349.9000,4.2040
-14.9452,-0.9625,349.9000,4.1979
-15.6387,-3.5509,349.9000,4.2032
-14.5670,-2.6652,349.9000,4.2026
-15.9919,-0.8727,349.9000,4.2077
-14.2398,-0.0940,349.9000,4.1895
-14.7790,0.8891,349.9000,4.2025
-16.5909,-0.8021,349.9000,4.1923
-13.8258,-1.3161,349.9000,4.1960
-12.1174,-2.3136,349.9000,4.2029
-12.0961,-0.0397,349.9000,4.1884
-15.0185,-1.3625,349.9000,4.2067
-14.9359,0.5610,349.9000,4.2056
-15.9122,1.4684,349.9000,4.2015
-14.1286,-1.2057,349.9000,4.1932
-14.6148,1.6798,349.9000,4.2015
-13.8031,1.2932,349.9000,4.2048
-14.9971,-0.7192,349.9000,4.1986
-13.6225,-0.8520,349.9000,4.2055
-15.0025,-1.0154,349.9000,4.2072
-15.3649,-0.0385,349.9000,4.1853
-14.5963,0.4288,349.9000,4.2026
-14.5310,0.3459,349.9000,4.2022
-15.1721,-0.0474,349.9000,4.1885
-17.9962,-1.0319,349.9000,4.2071
-14.7426,1.6491,349.9000,4.1944
-12.6063,0.1757,349.9000,4.1977
-17.5255,-2.8244,349.9000,4.1950
-14.1081,0.1841,349.9000,4.1969
-16.5186,-0.0277,349.9000,4.2057
-15.1640,0.5027,349.9000,4.2022
-15.7407,1.4111,349.9000,4.2072
-14.9072,1.9552,349.9000,4.1976
-12.6683,0.5141,349.9000,4.1931
-15.2354,-2.0547,349.9000,4.2002
-16.1067,1.7756,349.9000,4.2059
-14.2878,-0.4045,349.9000,4.2050
-15.4900,-0.9242,349.9000,4.2028
-13.7738,1.4643,349.9000,4.2000
-14.8328,-0.0130,349.9000,4.2024
-13.9413,-0.0047,349.9000,4.2065
-14.1059,0.2483,349.9000,4.1942
-15.2075,-0.8711,349.9000,4.2083
-15.8224,-0.9437,349.9000,4.1956
-12.5365,2.4432,349.9000,4.2072
-16.3544,1.5172,349.9000,4.2041
-14.4301,-0.6388,349.9000,4.2071
-14.3623,1.2546,349.9000,4.2044
-14.1972,0.0224,349.9000,4.2033
-13.3336,-0.1124,349.9000,4.2011
-17.9533,-0.1814,349.9000,4.1933
-14.7992,-0.3139,349.9000,4.2031
-15.5457,1.0126,349.9000,4.1929
-15.6169,-0.4914,349.9000,4.2058
-15.2193,-1.1349,349.9000,4.2049
-10.4587,-0.2859,349.9000,4.2023
-14.6355,0.2631,349.9000,4.2026
-14.2174,-1.7129,349.9000,4.2045
-15.0702,-0.8892,349.9000,4.2025
-14.9438,0.4654,349.9000,4.2044
-13.8391,0.5525,349.9000,4.2002
-14.2695,1.7019,349.9000,4.2030
-13.8765,0.8797,349.9000,4.2013
-13.0316,-0.7361,349.9000,4.2017
-15.8075,-0.4590,349.9000,4.2019
-13.5230,-0.8128,349.9000,4.2042
-13.9902,0.3201,349.9000,4.2058
-12.6164,2.2420,349.9000,4.1969
-14.2844,1.2298,349.9000,4.2004
-14.1913,1.7592,349.9000,4.1964
-14.6521,0.0151,349.9000,4.1967
-15.0659,1.4116,349.9000,4.2060
-14.8858,1.5048,349.9000,4.1845
-14.6455,0.3850,349.9000,4.2008
-17.1030,-0.3917,349.9000,4.2052
-14.7709,-1.8196,349.9000,4.2051
-15.2160,-0.3504,349.9000,4.2043
-12.6561,-1.5204,349.9000,4.2018
-14.4723,0.8915,349.9000,4.1950
-15.5595,-3.4121,349.9000,4.2062
-10.1322,1.4041,349.9000,4.2022
-15.6323,0.8324,349.9000,4.1990
-14.8445,-1.9594,349.9000,4.2015
-13.7203,0.6068,349.9000,4.2029
-11.5847,-4.4187,349.9000,4.1985
-17.3572,-1.1189,349.9000,4.2019
-13.4059,-1.0036,349.9000,4.2045
-15.0978,0.2288,349.9000,4.2063
-18.2235,0.3320,349.9000,4.2065
-14.7473,-0.9180,349.9000,4.1977
-14.8222,0.8933,349.9000,4.2062
-14.5397,-0.5474,349.9000,4.2062
-16.5241,-0.3262,349.9000,4.2053
-13.9005,0.8944,349.9000,4.2008
-14.7080,0.1059,349.9000,4.2043
-15.2807,-0.1315,349.9000,4.2054
-14.4622,-0.4589,349.9000,4.2014
-16.3148,0.2549,349.9000,4.2038
-14.1393,0.7353,349.9000,4.2065
-15.6062,-0.9086,349.9000,4.1913
-15.4996,-0.5148,349.9000,4.1893
-12.6945,0.7159,349.9000,4.2003
-13.7794,0.7013,349.9000,4.1956
-9.6739,0.8664,349.9000,4.2051
-16.1823,-1.6480,349.9000,4.2052
-14.3243,0.7569,349.9000,4.2060
-13.0883,-2.5149,349.9000,4.1871
-13.1974,-0.1839,349.9000,4.1959
-15.6380,-0.1608,349.9000,4.1998
-13.5529,-0.7092,349.9000,4.2054
-14.0981,-0.6232,349.9000,4.1979
-13.5422,1.4105,349.9000,4.2031
-16.7007,1.6338,349.9000,4.1986
-14.0157,0.1446,349.9000,4.2013
-14.3319,0.5881,349.9000,4.1840
-16.0555,-0.8169,349.9000,4.1975
-13.9260,1.3490,349.9000,4.2037
-13.5583,0.7061,349.9000,4.2043
-15.3753,-1.2829,349.9000,4.2043
-14.7648,-1.1537,349.9000,4.2040
-14.2997,-0.7643,349.9000,4.2041
-15.7395,-1.2966,349.9000,4.2081
-15.1254,-0.3884,349.9000,4.2019
-16.8172,-1.0426,349.9000,4.2038
-14.2395,1.7732,349.9000,4.1889
-14.0925,-0.1943,349.9000,4.2050
-14.3187,0.7629,349.9000,4.2031
-15.4699,-0.4670,349.9000,4.1982
-15.9746,-0.4378,349.9000,4.2060
-16.5407,0.7633,349.9000,4.1953
-15.9992,0.0283,349.9000,4.1964
-15.5327,1.4103,349.9000,4.2008
-14.6398,-0.0261,349.9000,4.2025
-15.6445,-1.5139,349.9000,4.1973
-13.3777,0.2367,349.9000,4.1959
-15.4062,1.3654,349.9000,4.2068
-13.6034,-1.0286,349.9000,4.1829
-15.5777,-1.5986,349.9000,4.2006
-15.6670,0.0971,349.9000,4.2039
-16.6003,-0.4402,349.9000,4.1993
-12.7052,-1.2911,349.9000,4.2005
-17.8518,1.9534,349.9000,4.2000
-15.0717,0.5425,349.9000,4.2037
-14.0661,0.4467,349.9000,4.2051
-14.0461,-0.0114,349.9000,4.2036
-15.4046,0.1535,349.9000,4.2049
-11.7346,-0.4368,349.9000,4.2079
-14.9703,0.7524,349.9000,4.2060
-14.9968,0.1862,349.9000,4.2039
-13.7584,-1.3068,349.9000,4.2055
-14.4145,-1.9840,349.9000,4.1912
-15.4179,-0.3172,349.9000,4.2003
-16.1347,-1.0255,349.9000,4.1967
-15.1819,-1.9596,349.9000,4.2047
-11.0670,0.5383,349.9000,4.2011
-12.9367,1.2391,349.9000,4.2029
-15.2996,-0.7172,349.9000,4.2014
-13.7765,-1.4495,349.9000,4.2051
-13.5846,-0.3857,349.9000,4.1986
-14.2412,-0.5889,349.9000,4.2070
-14.0344,-1.9413,349.9000,4.1995
-14.3840,-1.0085,349.9000,4.2060
-14.6143,0.1060,349.9000,4.2034
-14.9960,0.4109,349.9000,4.1952
-15.1328,1.3410,349.9000,4.2067
-14.2997,-1.9770,349.9000,4.2023
-15.8297,-0.6161,349.9000,4.2034
-16.0635,-0.7165,349.9000,4.2032
-16.0690,-0.4700,349.9000,4.1880
-15.2840,0.1049,349.9000,4.1993
-15.3921,1.6638,349.9000,4.2071
-13.0421,0.1881,349.9000,4.2037
-12.6220,0.2977,349.9000,4.1987
-16.1146,1.5040,349.9000,4.2045
-13.3246,-0.1341,349.9000,4.2081
-13.3879,0.6828,349.9000,4.2062
-14.0952,1.1757,349.9000,4.2075
-13.9447,0.3148,349.9000,4.2053
-16.4058,-0.2099,349.9000,4.2048
-12.6929,5.7982,349.9000,4.2016
-15.4722,-0.3808,349.9000,4.2044
-16.8027,1.0741,349.9000,4.2029
-13.9260,2.9220,349.9000,4.1983
-13.5380,1.2644,349.9000,4.2030
-14.2582,2.6173,349.9000,4.2052
-13.7297,-0.1385,349.9000,4.2001
-14.8892,-1.1159,349.9000,4.2003
-13.9582,0.9054,349.9000,4.2057
-13.3557,-1.0626,349.9000,4.1992
-14.6029,1.0480,349.9000,4.2011
-15.0200,-0.3005,349.9000,4.2024
-13.3708,-0.3720,349.9000,4.2065
-16.5842,-1.9633,349.9000,4.2054
-17.4209,0.4160,349.9000,4.2025
-14.5324,0.1281,349.9000,4.1950
-15.4865,-0.4841,349.9000,4.2044
-15.0955,1.0621,349.9000,4.2033
-15.2731,-0.4094,349.9000,4.2017
-14.7454,1.3003,349.9000,4.2065
-16.8558,-0.9415,349.9000,4.2048
-16.8189,2.3428,349.9000,4.1934
-15.0581,-1.7928,349.9000,4.2052
-14.4357,1.3983,349.9000,4.2015
-14.4965,0.7662,349.9000,4.2023
-14.8145,1.1923,349.9000,4.2065
-14.9034,1.1139,349.9000,4.2045
-17.3170,2.4321,349.9000,4.1931
-12.1067,0.2833,349.9000,4.2071
-14.2759,0.5697,349.9000,4.2062
-12.6445,-0.3094,349.9000,4.2016
-15.2136,0.9180,349.9000,4.2055
-15.5082,-0.5088,349.9000,4.2022
-14.8211,0.6300,349.9000,4.2018
-15.2736,0.5751,349.9000,4.2000
-14.9205,0.8752,349.9000,4.1996
-17.4158,-1.6527,349.9000,4.1969
-14.6293,0.7896,349.9000,4.1851
-13.5822,-0.8443,349.9000,4.2010
-14.6728,1.1962,349.9000,4.1805
-15.0551,-0.7089,349.9000,4.2002
-13.7977,0.3539,349.9000,4.2010
-14.9438,0.6625,349.9000,4.2019
-13.1898,-0.6776,349.9000,4.1995
-13.3668,0.4301,349.9000,4.2037
-13.1738,0.7942,349.9000,4.2040
-15.3915,-0.3906,349.9000,4.2029
-15.5967,-1.5275,349.9000,4.2003
-16.7272,1.3288,349.9000,4.1999
-14.2576,-0.0014,349.9000,4.2034
-15.3206,-0.0109,349.9000,4.2025
-17.7131,-1.4702,349.9000,4.2023
-16.0312,0.2065,349.9000,4.2064
-14.0463,-1.4760,349.9000,4.2068
-14.1067,1.3472,349.9000,4.2055
-14.4231,-3.8768,349.9000,4.1866
-16.2524,-0.4717,349.9000,4.2076
-13.0563,1.2478,349.9000,4.2015
-15.8477,-0.4363,349.9000,4.2050
-14.0183,-0.4850,349.9000,4.1977
-14.3308,0.2649,349.9000,4.2031
-14.5416,-1.0231,349.9000,4.2032
-18.2530,0.5033,349.9000,4.1975
-14.8927,-0.1203,349.9000,4.2050
-12.3544,-0.0873,349.9000,4.1876
-15.1130,0.5252,349.9000,4.1946
-13.3399,-1.0225,349.9000,4.2040
-13.9786,-1.2695,349.9000,4.1935
-15.1198,0.0894,349.9000,4.2020
-14.4885,0.9057,349.9000,4.2008
-14.4737,0.6618,349.9000,4.2061
-15.4465,2.2714,349.9000,4.1965
-14.1529,0.5563,349.9000,4.2013
-16.3744,0.3207,349.9000,4.2052
-15.3946,-0.5877,349.9000,4.2067
-15.7399,-2.1097,349.9000,4.2001
-15.5743,0.2865,349.9000,4.2036
-13.1817,-1.7003,349.9000,4.2029
-18.2452,3.7987,349.9000,4.2024
-13.9580,0.2011,349.9000,4.2025
-17.1209,1.0392,349.9000,4.1982
-14.1282,0.7769,349.9000,4.2048
-14.5395,-2.0314,349.9000,4.2022
-15.3949,-1.4591,349.9000,4.2061
-15.9145,0.2890,349.9000,4.2058
-15.4645,-0.3597,349.9000,4.2021
-15.2650,-0.9573,349.9000,4.1989
-14.9055,0.9888,349.9000,4.1953
-13.3489,-1.1421,349.9000,4.2062
-13.3431,-1.0279,349.9000,4.2044
-13.6302,2.1992,349.9000,4.2067
-13.7571,0.7722,349.9000,4.2042
-14.1998,-1.5407,349.9000,4.2016
-15.7091,-3.3998,349.9000,4.1934
-14.8717,-0.4072,349.9000,4.2004
-14.6659,-0.3112,349.9000,4.2018
-13.9446,-0.2036,349.9000,4.2066
-13.8669,0.0346,349.9000,4.2047
-15.6176,0.6743,349.9000,4.2018
-15.2865,1.8859,349.9000,4.1997
-11.8735,2.9719,349.9000,4.1994
-13.9581,0.6787,349.9000,4.2053
-12.6711,2.0380,349.9000,4.2039
-15.4699,0.2378,349.9000,4.1910
-12.9046,0.4632,349.9000,4.2061
-13.8467,0.7757,349.9000,4.2075
-15.4909,-0.6912,349.9000,4.1979
-14.9858,-0.5208,349.9000,4.1914
-16.3295,-0.4022,349.9000,4.2041
-12.9815,-2.7670,349.9000,4.2037
-15.1779,-2.0969,349.9000,4.2005
-14.0211,-0.9569,349.9000,4.1960
-14.1629,-0.0942,349.9000,4.2057
-14.2731,1.8684,349.9000,4.1985
-16.5305,-1.6152,349.9000,4.1941
-14.5866,-1.6909,349.9000,4.2047
-14.9123,0.2248,349.9000,4.2027
-15.6628,-1.3251,349.9000,4.2002
-15.0152,0.5011,349.9000,4.1999
-15.2135,1.5489,349.9000,4.2054
-15.9660,-0.3777,349.9000,4.2048
-13.4313,1.7019,349.9000,4.2055
-16.1828,1.6154,349.9000,4.1985
-13.7463,0.7104,349.9000,4.2075
-13.9551,-0.7339,349.9000,4.2048
-13.3488,0.6513,349.9000,4.1978
-14.0577,-1.6117,349.9000,4.2011
-13.1988,-0.4977,349.9000,4.1906
-14.9611,0.9310,349.9000,4.1993
-14.0903,-0.8358,349.9000,4.2058
-13.8302,-1.1197,349.9000,4.1998
-14.7061,0.5719,349.9000,4.2049
-15.5730,0.3724,349.9000,4.1954
-15.9835,-0.0029,349.9000,4.2026
-11.3936,0.0697,349.9000,4.1958
-14.6210,0.7986,349.9000,4.2080
-12.9897,-0.8058,349.9000,4.1986
-14.5273,-0.1691,349.9000,4.1971
-16.3307,-0.9733,349.9000,4.2032
-14.2799,-0.1663,349.9000,4.1995
-15.9854,-1.5767,349.9000,4.2029
-14.1568,-2.3352,349.9000,4.2015
-15.0869,-1.7234,349.9000,4.2005
-15.0759,-0.2799,349.9000,4.2046
-16.9743,-0.6123,349.9000,4.1779
-14.6090,0.3985,349.9000,4.1985
-14.0120,0.4380,349.9000,4.1982
-12.4747,-0.5186,349.9000,4.2049
-15.9849,0.1084,349.9000,4.2028
-14.0880,-1.3665,349.9000,4.2036
-14.2483,0.3664,349.9000,4.2023
-16.2713,2.1247,349.9000,4.1994
-14.7272,-0.0320,349.9000,4.2036
-15.5508,-1.3285,349.9000,4.2005
-14.8474,-0.6614,349.9000,4.1962
-13.8609,-0.2064,349.9000,4.1973
-13.4477,1.5193,349.9000,4.2074
-12.8763,0.7969,349.9000,4.2024
-15.0601,1.2124,349.9000,4.2062
-13.6438,1.0281,349.9000,4.2031
-14.7824,0.4412,349.9000,4.2018
-14.4382,-1.5157,349.9000,4.2023
-14.8585,0.2801,349.9000,4.1950
-13.3442,-0.1464,349.9000,4.2034
-15.4656,1.2735,349.9000,4.2037
-14.7140,0.5160,349.9000,4.2042
-20.8706,1.6395,349.9000,4.2018
-15.5635,-1.0724,349.9000,4.2033
-15.3548,-1.5757,349.9000,4.1929
-14.7887,0.8836,349.9000,4.1977
-13.8558,-1.9216,349.9000,4.2036
-13.6675,0.5725,349.9000,4.2005
-14.3795,3.0208,349.9000,4.1926
-12.3471,1.1870,349.9000,4.2040
-14.5653,-1.5331,349.9000,4.2057
-15.3722,0.9552,349.9000,4.1902
-13.9251,-0.0565,349.9000,4.2059
-16.5214,-5.8069,349.9000,4.2037
-13.8129,-0.1005,349.9000,4.1920
-13.6658,-0.4967,349.9000,4.1910
-15.3425,-1.0606,349.9000,4.2023
-14.5089,0.2213,349.9000,4.2048
-13.1259,-1.3566,349.9000,4.2018
-13.2994,-1.6779,349.9000,4.2013
-14.4178,-0.8199,349.9000,4.2014
-13.4577,0.3088,349.9000,4.2073
-14.3245,0.7256,349.9000,4.2052
-14.5642,-0.4942,349.9000,4.2027
-13.3361,-0.6695,349.9000,4.2063
-13.1130,1.2287,349.9000,4.2047
-14.7570,0.3027,349.9000,4.2017
-14.8712,-1.5016,349.9000,4.1986
-13.2408,-0.1396,349.9000,4.2007
-13.8807,-0.0863,349.9000,4.2015
-15.1034,0.2605,349.9000,4.2025
-15.2611,-1.2016,349.9000,4.2003
-14.7944,1.0278,349.9000,4.2022
-15.8636,1.1385,349.9000,4.2026
-16.5563,-2.0364,349.9000,4.1977
-14.1896,1.1150,349.9000,4.2045
-14.4116,-0.0483,349.9000,4.2001
-15.9441,-0.5659,349.9000,4.2038
-14.7444,-1.3727,349.9000,4.2008
-13.5544,0.4488,349.9000,4.1964
-13.6524,1.4170,349.9000,4.2045
-11.0267,1.3037,349.9000,4.2017
-16.3027,-0.1859,349.9000,4.1987
-14.9048,-2.2594,349.9000,4.1949
-15.1312,-1.8481,349.9000,4.1941
-14.4594,0.7312,349.9000,4.1998
-13.7518,-0.3094,349.9000,4.1836
-16.5676,-0.0239,349.9000,4.2071
-15.4040,0.7205,349.9000,4.2061
-15.2332,1.0302,349.9000,4.2054
-14.5469,0.0738,349.9000,4.2016
-13.9334,2.0039,349.9000,4.1910
-14.8120,0.0486,349.9000,4.2026
-13.4799,-1.9805,349.9000,4.2029
-12.6298,0.3292,349.9000,4.1999
-14.7188,-1.3466,349.9000,4.2007
-14.0607,-1.1226,349.9000,4.1972
-13.2407,-0.2979,349.9000,4.2011
-14.5665,0.3512,349.9000,4.2044
-12.6095,2.3054,349.9000,4.2016
-15.0670,0.3073,349.9000,4.2051
-14.2174,-1.8681,349.9000,4.2017
-10.6837,-10.5253,349.9000,4.1992
-14.2741,0.3111,349.9000,4.2071
-15.0378,-0.2047,349.9000,4.2052
-14.8785,-0.4683,349.9000,4.2030
-10.4560,0.2552,349.9000,4.2014
-13.3857,0.4834,349.9000,4.2055
-14.9945,0.2894,349.9000,4.1976
-14.5873,-0.6633,349.9000,4.2029
-13.8745,-1.8730,349.9000,4.2055
-14.7012,0.0914,349.9000,4.2037
-13.1078,1.6674,349.9000,4.2055
-15.7612,1.1835,349.9000,4.2092
-16.5869,-0.7368,349.9000,4.2051
-15.0911,-0.7188,349.9000,4.2051
-13.7841,0.3674,349.9000,4.2046
-14.5144,-1.2602,349.9000,4.1940
-14.6539,0.5253,349.9000,4.2078
-14.0050,0.1317,349.9000,4.2034
-14.7460,1.8576,349.9000,4.1979
-15.2405,-0.3661,349.9000,4.2056
-13.8327,-0.5110,349.9000,4.2032
-18.3018,0.5019,349.9000,4.2038
-16.2956,-0.7300,349.9000,4.1956
-12.5989,1.4981,349.9000,4.2050
-20.4749,1.0157,349.9000,4.1965
-14.0235,0.3851,349.9000,4.2070
-12.6565,-0.2846,349.9000,4.1994
-12.7899,-0.1443,349.9000,4.2050
-15.4445,0.8228,349.9000,4.2045
-14.9998,-0.4749,349.9000,4.2001
-16.1676,1.0856,349.9000,4.2031
-14.7167,-0.1124,349.9000,4.2010
-16.5891,-0.7718,349.9000,4.2001
-15.6031,1.5964,349.9000,4.1925
-14.6487,-0.6608,349.9000,4.2056
-15.7984,-0.2057,349.9000,4.1989
-15.1342,-0.5836,349.9000,4.1957
-13.6963,0.0003,349.9000,4.1932
-11.1559,-6.6978,349.9000,4.2032
-14.7256,-0.0197,349.9000,4.1994
-15.4080,-2.0834,349.9000,4.2060
-15.9104,1.3236,349.9000,4.2047
-15.2773,-0.1200,349.9000,4.2061
-13.6310,0.1017,349.9000,4.2047
-14.1769,-0.2653,349.9000,4.2035
-15.8124,-1.9897,349.9000,4.2018
-12.1101,-1.5900,349.9000,4.1958
-16.7677,0.1212,349.9000,4.1997
-13.6503,-0.5852,349.9000,4.2026
-11.6568,-0.3038,349.9000,4.2024
-15.3552,-2.2045,349.9000,4.1990
-15.2238,-0.1757,349.9000,4.2014
-14.5859,-1.0836,349.9000,4.1988
-15.6888,0.1939,349.9000,4.2017
-12.7562,0.1451,349.9000,4.2056
-15.1427,0.0024,349.9000,4.1929
-13.7802,-1.5198,349.9000,4.1876
-13.7176,2.9472,349.9000,4.2039
-12.9379,1.0149,349.9000,4.2073
-15.8401,-0.0010,349.9000,4.2034
-12.5634,-0.9093,349.9000,4.1992
-15.2206,0.2337,349.9000,4.2005
-16.5069,-1.6537,349.9000,4.2045
-16.2419,-1.5310,349.9000,4.2057
-14.3590,1.4525,349.9000,4.1956
-14.8591,0.1950,349.9000,4.2039
-15.2759,-1.3592,349.9000,4.2048
-14.3939,0.7484,349.9000,4.2071
-13.0096,-0.6438,349.9000,4.2052
-13.6858,-0.8842,349.9000,4.1992
-13.9506,-0.7140,349.9000,4.1987
-16.0023,-1.4429,349.9000,4.1974
-13.5026,-0.0591,349.9000,4.2046
-13.9717,0.7699,349.9000,4.2011
-14.4958,-0.5430,349.9000,4.2014
-16.6487,1.1100,349.9000,4.2054
-14.4070,0.2029,349.9000,4.2037
-15.4192,1.5426,349.9000,4.2051
-13.6615,1.7482,349.9000,4.2048
-14.8078,0.5988,349.9000,4.1966
-14.7960,1.0734,349.9000,4.2003
-14.7335,-2.3907,349.9000,4.1962
-16.1659,1.3430,349.9000,4.1997
-13.9288,1.3978,349.9000,4.2042
-14.9141,0.3131,349.9000,4.1941
-15.1954,-1.0816,349.9000,4.2071
-12.2798,0.8244,349.9000,4.2034
-15.1288,0.4092,349.9000,4.1956
-13.3804,-2.3384,349.9000,4.2034
-15.5426,-0.1195,349.9000,4.2032
-15.8854,1.5867,349.9000,4.1878
-14.2407,1.2936,349.9000,4.2043
-14.4451,-1.6163,349.9000,4.1964
-13.3755,-0.9333,349.9000,4.2065
-15.7996,-0.7744,349.9000,4.2000
-15.9467,0.6265,349.9000,4.2031
-14.5699,-0.9203,349.9000,4.2028
-15.3325,-1.0733,349.9000,4.1991
-13.6840,0.9111,349.9000,4.1957
-14.3909,-1.0495,349.9000,4.1994
-14.0738,-0.6447,349.9000,4.2013
-14.2911,0.4791,349.9000,4.1991
-14.2064,-0.6494,349.9000,4.1953
-14.9009,-1.0127,349.9000,4.2047
-15.3083,-1.3953,349.9000,4.2048
-11.5641,3.3979,349.9000,4.2054
-12.9994,-0.6752,349.9000,4.2003
-15.6401,-0.3485,349.9000,4.2018
-14.3644,0.3961,349.9000,4.2060
-13.9060,1.1966,349.9000,4.1911
-13.2788,-0.9194,349.9000,4.2068
-14.8580,0.3942,349.9000,4.1944
-13.5331,-1.9823,349.9000,4.2058
-15.1973,1.5153,349.9000,4.2024
-13.6402,-1.1233,349.9000,4.2073
-17.8494,8.6345,349.9000,4.2032
-20.4695,-0.4340,349.9000,4.1913
-15.7366,-1.7539,349.9000,4.2010
-16.7682,-0.6094,349.9000,4.2040
-13.9489,-0.0265,349.9000,4.2029
-12.8464,2.0414,349.9000,4.2072
-15.3550,0.9154,349.9000,4.2027
-13.7570,0.2077,349.9000,4.2043
-13.8795,-1.5058,349.9000,4.2034
-14.5669,0.4317,349.9000,4.2049
-14.5271,0.5543,349.9000,4.2040
-15.7439,3.0642,349.9000,4.1948
-15.1174,0.3677,349.9000,4.2009
-13.8541,0.3844,349.9000,4.1996
-14.1325,1.3901,349.9000,4.1986
-15.4979,-0.1209,349.9000,4.2020
-15.9785,1.4596,349.9000,4.1895
-14.2160,-1.4700,349.9000,4.2079
-12.2152,-0.1543,349.9000,4.2078
-15.7672,-0.4808,349.9000,4.2066
-16.6348,0.5443,349.9000,4.2047
-16.1495,0.1070,349.9000,4.2034
-15.2854,0.8054,349.9000,4.2014
-16.1179,-1.6893,349.9000,4.2003
-13.1210,0.7442,349.9000,4.1984
-15.2328,-0.9066,349.9000,4.2064
-14.1123,-0.4201,349.9000,4.2038
-13.0509,-0.2655,349.9000,4.1998
-15.1557,3.3448,349.9000,4.2001
-15.2183,0.7005,349.9000,4.2062
-15.3039,-0.8312,349.9000,4.2017
-14.7754,0.9863,349.9000,4.2010
-14.5556,1.7000,349.9000,4.2000
-14.2739,0.7041,349.9000,4.1892
-14.1770,2.0933,349.9000,4.2059
-15.8711,-2.5518,349.9000,4.2024
-14.9355,-0.0296,349.9000,4.2059
-14.2181,0.1521,349.9000,4.2015
-13.6947,0.9043,349.9000,4.2060
-14.3020,-0.0739,349.9000,4.2023
-14.3396,0.3092,349.9000,4.2032
-15.7220,-2.8397,349.9000,4.2048
-15.0757,0.7956,349.9000,4.2016
-16.6088,0.6349,349.9000,4.2062
-15.6916,-0.8967,349.9000,4.1979
-14.4902,1.5232,349.9000,4.1961
-13.8201,-0.5379,349.9000,4.1954
-12.5794,0.8645,349.9000,4.2049
-15.8228,-2.3773,349.9000,4.2068
-14.9574,-0.4530,349.9000,4.1976
-14.0086,1.1714,349.9000,4.2028
-15.5155,-2.0173,349.9000,4.2049
-14.6513,1.3295,349.9000,4.2039
-15.1090,0.2124,349.9000,4.2018
-14.6468,0.1354,349.9000,4.2047
-15.0280,-0.8042,349.9000,4.2063
-12.6632,2.4662,349.9000,4.1957
-13.5617,0.2133,349.9000,4.2032
-14.6917,-2.6101,349.9000,4.2053
-14.2041,-0.0865,349.9000,4.1993
-14.6505,-1.9981,349.9000,4.1993
-15.2730,0.4482,349.9000,4.2059
-13.3130,-2.0297,349.9000,4.1991
-15.7005,-1.0063,349.9000,4.1965
-14.2201,-0.2016,349.9000,4.2081
-13.6486,1.5599,349.9000,4.2004
-14.6708,-0.0502,349.9000,4.2043
-15.1719,1.3968,349.9000,4.2065
-15.3231,-0.6138,349.9000,4.2035
-12.8493,0.2380,349.9000,4.1908
-17.2870,-1.6338,349.9000,4.2068
-14.8386,0.3092,349.9000,4.1898
-15.1168,0.4945,349.9000,4.2004
-15.6969,-1.5572,349.9000,4.2011
-15.8321,-0.4524,349.9000,4.1950
-13.5766,0.4333,349.9000,4.2047
-12.9909,2.6083,349.9000,4.2011
-15.4125,1.4845,349.9000,4.2054
-15.3868,-0.5663,349.9000,4.2093
-16.2851,-0.6721,349.9000,4.2018
-14.2243,-2.0622,349.9000,4.1995
-13.8760,1.0670,349.9000,4.2045
-17.1925,2.7740,349.9000,4.2037
-15.5103,0.5827,349.9000,4.2068
-9.1569,1.7683,349.9000,4.1986
-13.8455,-1.7855,349.9000,4.2057
-15.7004,1.4782,349.9000,4.2003
-17.5851,-2.2253,349.9000,4.2056
-14.1915,-3.0633,349.9000,4.2051
-13.3981,0.3566,349.9000,4.2046
-16.6782,0.6048,349.9000,4.2020
-12.3806,-0.5461,349.9000,4.1954
-14.8951,1.8125,349.9000,4.2039
-14.6120,0.2114,349.9000,4.1963
-13.4966,-0.4641,349.9000,4.2025
-15.2951,0.5158,349.9000,4.2056
-14.6185,2.3875,349.9000,4.2034
-13.7917,-1.3112,349.9000,4.2025
-15.9237,0.9040,349.9000,4.2034
-16.9104,-1.3522,349.9000,4.2023
-14.8106,0.0606,349.9000,4.2060
-14.1507,-0.1694,349.9000,4.2025
-13.7366,0.0672,349.9000,4.2038
-14.6307,0.8811,349.9000,4.1984
-14.2918,0.2911,349.9000,4.1986
-13.2131,0.6887,349.9000,4.1995
-16.3966,1.8572,349.9000,4.1998
-15.5389,-0.8644,349.9000,4.1953
-13.7391,-0.8190,349.9000,4.2020
-15.1547,1.6169,349.9000,4.1829
-15.7556,0.6610,349.9000,4.1988
-17.1562,0.3300,349.9000,4.2067
-14.9639,-0.3172,349.9000,4.1988
-15.5188,0.2723,349.9000,4.2050
-14.9476,1.3735,349.9000,4.2046
-15.4007,-0.2090,349.9000,4.2075
-14.0447,2.1353,349.9000,4.2081
-13.2398,0.4231,349.9000,4.1988
-14.1524,1.0139,349.9000,4.2023
-14.3328,0.2388,349.9000,4.2025
-13.3585,0.1266,349.9000,4.2064
-14.4310,0.2620,349.9000,4.1985
-15.4160,4.1049,349.9000,4.1961
-15.0534,0.1633,349.9000,4.2034
-16.7648,-0.9396,349.9000,4.2030
-15.3377,-0.9623,349.9000,4.2046
